n	ushqim me drithëra
n	ushqime
n	ushqimor
n	ushtar
n	ushtarak
n	ushtri
n	ushtrim
n	ushtrohem
n	ushtë
n	ustallëk
n	uzinë
n	vagon
n	vagon tramvaji
n	vagon treni
n	vaj
n	vajguri
n	vajze
n	vakt
n	vakum
n	valencë
n	valë
n	valë elektromagnetike
n	varfëri
n	varfërim
n	varg
n	varg fjalesh
n	varg gjuhësor
n	varg malor
n	varg me fjale
n	varg shkallaresh
n	vargonj
n	variacion
n	variant
n	variete
n	varkë
n	varr
n	varreza
n	varësi
n	vaskë
n	vathë
n	vatër
n	vatërzoj
n	vazhdim
n	vazhdueshmëri
n	vazhdë
n	vc
n	vdekje
n	vdekshmëria
n	vegel ligjore
n	vegla , mjete
n	vegla me perkuion
n	vegël
n	vegël muzikore
n	vegël prerëse
n	velë
n	vemje
n	vena
n	venat e gjakut
n	vend
n	vend fundor
n	vend gjeografik
n	vend i fshehtë
n	vend i lirë
n	vend i mbuluar , i fshehtë
n	vend i rrafshët , në nivel
n	vend i rrethuar
n	vend i thatë
n	vend imagjinar
n	vend mitik
n	vend pune
n	vend pushimi
n	vendas
n	vendbanim
n	vendi i punës
n	vendim
n	vendim gjyqësorë
n	vendimares
n	vendlindje
n	vendodhje
n	vendos
n	vendosje
n	vendosmëri
n	vendqendrim
n	vendtakim
n	venitet
n	ventilator
n	venë
n	veper muzikore
n	veprim
n	veprim i keq
n	veprim i mundshëm
n	veprim i pandershëm
n	veprim i pasjellshëm
n	veprim natyror
n	veprim njerëzor
n	veprime
n	veprime matematikor
n	veprimtari
n	veprimtari ekonomike
n	veprimtari krijuese
n	veprimtari tregtare
n	veproj
n	veproj me harbutëri
n	vepër
n	verandë
n	vere
n	veri
n	version
n	vertebror
n	verë
n	ves
n	vesh
n	veshje
n	veshje e sipërme
n	veshje murgu
n	veshje pambuku
n	veshje të brendshme
n	veshje uniformë
n	veturë
n	vetëbesim
n	vezë
n	vezë femërore
n	veçori psikologjike
n	vije
n	vije e drejte
n	vije kufiri
n	vije kufitare
n	vije lufte
n	vije malore
n	vije uji
n	vijë vertikale
n	violencë
n	virtyt
n	visar
n	vit
n	vit kalendarik
n	vite
n	vizatim
n	vizion
n	vizitor
n	vizitë
n	vjedh
n	vjedhje
n	vjershë
n	vjeshtë
n	vlefshmëri
n	vlera
n	vlere
n	vleresim
n	vlerë
n	vlerë monetare
n	vlerësim
n	vlerësues
n	vogëlushë
n	voice
n	vokalice
n	vokalizëm
n	vonesë
n	votim
n	votë
n	vozitje
n	vrap
n	vrapim
n	vrapim kuajsh
n	vrapues
n	vras
n	vrasje
n	vrazhdësi
n	vrimë
n	vrimë gjilpëre
n	vrojtues
n	vrull
n	vuajtje
n	vullnet
n	vulë
n	vyrtuos
n	vë në lëvizje
n	vëllazëri
n	vëllim
n	vëmendje
n	vënie në lojë
n	vërshim
n	vërsulem
n	vërtetësi
n	vështirësi
n	vështroj
n	vëzhgim
n	vëzhgues
n	waste
n	waste material
n	waste matter
n	waste product
n	wc
n	wc tualet
n	word
n	xhaketë
n	xhaxha
n	xhentilesë
n	xhep
n	xhiro me makinë
n	xhungë
n	xhungël
n	ylber
n	yll
n	yndyrë
n	zakon
n	zanaci
n	zanafille
n	zanafillë
n	zanat
n	zar
n	zarf
n	zarzavate
n	zbatim
n	zbatonjës
n	zbavitje
n	zbrazëti
n	zbres
n	zbritje
n	zbukurim
n	zbulim
n	zbutës,lehtësues
n	zejtar
n	zemërata
n	zemërlig
n	zemërmirësi
n	zgavra e trupit
n	zgavër
n	zgavër tubolare
n	zgjatim
n	zgjatje
n	zgjedh
n	zgjedhje
n	zhduk
n	zhduket
n	zhdëmtim
n	zhubrosje
n	zhubër
n	zhurmë
n	zhurmë daulle
n	zhurrme
n	zhvendosje
n	zhvillim
n	zile
n	zili
n	zinxhir
n	zjarr
n	zmbrapsje
n	zmprapse
n	zogj
n	zonjushe
n	zonjushe e re
n	zonjë
n	zonë
n	zonë atletike
n	zonë gjeografike
n	zonë parkimi
n	zonë pyjore
n	zot
n	zoterues
n	zotni
n	zotëri
n	zotërim
n	zotëroj
n	zotërues
n	zotësi
n	zvarranik
n	zvogëlim
n	zymbyle
n	zyrtar
n	zyrë
n	zyrë biznesi
n	zyrë e çështjeve gjyqësore
n	zë
n	zë i folur
n	zëmër
n	zënie
n	zënkë
n	zëri popullit
n	ç'nderoj
n	çaj
n	çakmak
n	çamarrokësi
n	çantë
n	çarje
n	çast
n	çast vendimtar
n	çati
n	çehre
n	çelik
n	çelës
n	çerdhe
n	çerek
n	çibuk
n	çiflig
n	çift
n	çifut
n	çilimillëk
n	çizme
n	çlirim
n	çlodhje
n	çmim
n	çoj
n	çoroditje
n	çrregullim
n	çudi
n	çun
n	çunak
n	çështje
n	çështje e kësaj bote
n	çështje e kësaj toke
n	çështje të dhënash
n	ëmbëlsi
n	ëmbëlsim
n	ëmbëlsirë
n	ëmbëlsues
n	ëmbëltorë
n	ëndërr
v	Lëndim
v	abstenoj
v	acarim
v	acaroj
v	administroj
v	admiroj
v	adresohem
v	adresoj
v	afekt
v	afrim
v	afrohem
v	afrohet
v	aftësi mendore
v	aftësi për të shkruar
v	agon
v	ajo që duhet bërë
v	akord
v	akordoj
v	aksident
v	akt
v	aktivizoj
v	akumuloj
v	alarm
v	alarmoj
v	ambalazh
v	amortizoj
v	analizoj
v	angazhohem
v	angazhoj
v	angullim
v	angullimë
v	anim
v	ankorim
v	anulloj
v	anë
v	anë,
v	anëtar i ri
v	ardhje
v	argëtoj
v	armë
v	arnoj
v	arnë
v	arrakat
v	arrati
v	arratisem me vrull
v	arrij
v	arrij sukses
v	arritje
v	arsimoj
v	arsyeja e perceptimit
v	arsyeje
v	arsyetim
v	arsyetoj
v	artikuloj
v	asfiksoj
v	asgjesoj
v	asgjesësoj
v	asgjësoj
v	asnjanësi
v	atribuoj
v	automobil
v	autorizoj
v	autostop
v	avancim
v	avancoj
v	avullim
v	avulloj
v	banesë
v	bang
v	banoj
v	banore
v	baraspeshoj
v	barazoj
v	barrë
v	bart
v	bashkangjit
v	bashkim
v	bashkohem
v	bashkohen
v	bashkoj
v	bashkon
v	bashkëveproj
v	bast
v	be intimate
v	bed
v	bej zap
v	belbëzoj
v	besim
v	besoj
v	betejë
v	betim
v	betohem
v	bezdis
v	bie
v	bie barkas
v	bie dakort
v	bie me rrëmbim
v	bie në mendime
v	bie përmes
v	bie shi
v	bie shi me vërtik
v	bilanc
v	bind
v	bind me diskutime
v	bindem
v	biroj
v	birësoj
v	bisedoj
v	biçikletë
v	blej
v	blerje
v	bluaj në mend
v	bluarje
v	bojë
v	bonk
v	bori
v	boshatis
v	braktis
v	bravë
v	brazdë
v	bredh
v	bredharak
v	bredhje
v	brejtje
v	brengë
v	britmë
v	broçkulla
v	burgos
v	burim i pashtershme
v	buçitje
v	bymehet
v	bëhem
v	bëhem fakt
v	bëhem gati
v	bëhem i brishtë
v	bëhem i pandjeshëm
v	bëhem shok
v	bëhem si
v	bëhet publik
v	bëj
v	bëj ballë
v	bëj bip
v	bëj dallim
v	bëj diferencim
v	bëj gabim
v	bëj gjeste
v	bëj gërmime
v	bëj i paaftë
v	bëj kaps
v	bëj kopje
v	bëj llogari
v	bëj me forcë
v	bëj ndryshim
v	bëj pirg
v	bëj prova
v	bëj për vete
v	bëj realitet
v	bëj rregullim të imët
v	bëj rrëmujë
v	bëj shaka
v	bëj shenjë
v	bëj shkrumb
v	bëj shterp
v	bëj sikur
v	bëj të
v	bëj viktima
v	bën ngricë
v	bërbëlitje
v	bërtas
v	bërthamë
v	caktoj
v	caktoj shumën
v	cek
v	cek me pëllëmbë
v	cekje
v	cenoj
v	cep
v	ci pa u ndier
v	cicërimë
v	cifël
v	cilësi karakteristike
v	cilësoj
v	copëtim
v	copëtim gurrësh
v	copëzoj
v	create by mental act
v	create mentally
v	cënim
v	dal
v	dal në pah
v	dalje
v	dalloj
v	datë
v	daulle
v	debat
v	dedikoj
v	deformoj
v	degjenerohem
v	degradim
v	degradoj
v	degë
v	deh
v	deklamoj
v	deklaroj
v	del
v	deleguar
v	demaskim
v	demaskoj
v	demoralizoj
v	demostrim
v	demostroj
v	depozit
v	depozitim
v	depozitoj
v	depozitë
v	depërtoj
v	derdh
v	derdh parat
v	derdhet
v	derdhje
v	detyrim
v	detyroj
v	detyrë
v	dhembje
v	dhimbje
v	dhunoj
v	dhuratë
v	dhurim
v	dhuroj
v	dhuron
v	dhënie
v	di
v	digjem
v	digjet
v	diktoj
v	diskutoj
v	disponoj
v	dizinfektoj
v	djeg
v	djegie
v	do it
v	do të thotë
v	dobësi
v	dobësim
v	dobësohem
v	dobësoj
v	dobësoj rezistencën
v	dolli
v	dorëz
v	dorëzohem
v	dorëzoj
v	dredh
v	dredhje
v	drejtim
v	drejtohem
v	drejtoj
v	drejton
v	dremitje
v	dridhje
v	dridhje zëri
v	dridhmë
v	drithmë
v	dritë
v	dua
v	dua shumë
v	duke e parë si
v	dukem
v	duket
v	duroj
v	dyshe
v	dëboj
v	dëfrej
v	dëgjoj
v	dëm
v	dëmshpërblej
v	dëmtim
v	dëmtoj
v	dënoj
v	dërdëllis
v	dërdëllit
v	dërdëllitje
v	dërgim
v	dërgoj
v	dërgoj për
v	dëshiroj
v	dëshirë
v	dëshirë e ethshme
v	dëshirë e forte
v	dëshirë e madhe
v	dëshmoj
v	dështim
v	dështoj
v	e drejtë e votës
v	e gabuar
v	e gdhendur
v	e lagët
v	e le për me vonë
v	e majme
v	e mbaj larg,e le të pres
v	e pranueshme
v	e prere
v	e prerë
v	e përpjetë
v	e qartë
v	e qarë
v	e rënë borie
v	e shëndosh
v	eci
v	eci këmbadoras
v	eci me shpejtësi
v	eci me vrull
v	eci më tej
v	eci ngadalë
v	eci përpara
v	ecje
v	ecje e shpejtë
v	ecje në këmbë
v	ecje çalë çalë
v	edukoj
v	efekt
v	eff
v	eksperiment
v	ekspozoj
v	ekuilibër
v	ekzaminoj
v	ekzekutoj
v	ekzekutoj me varje
v	ekzistoj
v	elegant
v	eliminoj
v	emërtim
v	emërtoj
v	endem
v	endje
v	energjik
v	enjtet
v	enjtje
v	erozion
v	errësoj
v	erë
v	erë e keqe
v	eskursion
v	etiketoj
v	etiketë
v	evidentoj
v	evoloj
v	fabrikim
v	fal
v	falenderoj
v	falsifikim
v	falsifikoj
v	faqe
v	farkëtoj
v	fasadë
v	fashë
v	faturë
v	favorizoj
v	faza e pjekjes
v	fekondoj
v	fermentoj
v	festim
v	festë
v	fik
v	fiksoj
v	fillestar
v	fillim
v	filloj
v	filmoj
v	filtrues
v	fishkem
v	fishket
v	fishkëllim
v	fitim
v	fitoj
v	fitore
v	fjalosem
v	fjongo
v	flak
v	flakje
v	flas
v	flas mbyturazi
v	flas në lidhje me
v	flas në tym
v	flas poshtë e lart
v	flas rreth
v	fle
v	fluturim
v	fluturoj me avion
v	fokusohem
v	forcoj
v	forcë
v	formoj
v	formoj nocion
v	formë
v	fortifikoj
v	foto e çastit
v	fotografoj
v	fragmentim
v	fragmentoj
v	frenoj
v	frenoj,e mbaj brenda të fshehtën
v	frikësoj
v	fryhem
v	fryj
v	frymëmarrje
v	frymëzim
v	frymëzoj
v	fryrje
v	fsheh
v	fshi
v	fshij
v	ftohem
v	ftoj
v	ftoj brenda
v	fton
v	fuck
v	fund
v	fundos
v	fundosem
v	fundosje
v	funksion
v	funksionoj
v	fuqi
v	fuqizoj
v	furnizim
v	furnizoj
v	fus
v	fushëgropë
v	fut
v	futem
v	futem në rroba
v	futje
v	fyej
v	fëlliq
v	fërkim
v	fërshëllim
v	fëshfërij
v	gabim
v	gaboj
v	garanci
v	garantoj
v	gatuaj
v	gdhend
v	get it on
v	get laid
v	gisht
v	gisht i madh
v	gjah
v	gjakësi
v	gjallërohem
v	gjallëroj
v	gjarpërim
v	gjej
v	gjej me mend
v	gjej përgjigjen
v	gjendem
v	gjendem poshtë
v	gjendje
v	gjepura
v	gjest
v	gjetje
v	gjuaj
v	gjuajtje
v	gjumë
v	gjurmim
v	gjurmë
v	gjykoj
v	gjë e blerë
v	gjëmim
v	gllënjka
v	godit
v	goditje
v	goditje e fortë
v	gogësimë
v	gostit
v	gozhdë
v	grabit
v	gradoj
v	grij
v	grim
v	grimcoj
v	grindem
v	grindëm
v	grisje
v	grumbullohen
v	grumbulloj
v	grupoj
v	guak
v	gudulisje
v	gulçim
v	gumëzhimë
v	gurgullimë
v	gurgulloj
v	gurgullon
v	guxim
v	guxoj
v	gëlltit
v	gëlltitje
v	gëlon
v	gënjej
v	gërmoj
v	gërricje
v	gërrisje
v	gërshetim
v	gërvin
v	gërvishje
v	gërvisht
v	gërvishtje
v	gëzim
v	gëzohem
v	gëzoj
v	gëzon
v	ha
v	habi
v	hambar
v	hamendësoj
v	hap
v	hap e mbyll sytë
v	hapem
v	hapje
v	hapërdaj
v	hare
v	harmonist
v	harmonizoj
v	harroj
v	hartoj
v	harxhoj
v	have a go at it
v	have intercourse
v	have it away
v	have it off
v	have sex
v	hedh
v	hedh poshtë
v	hedh poshtë me goditje
v	hedhje
v	hedhurinë
v	heq
v	heq dore
v	heq dorë
v	heq dorë nga
v	heq mënjanë
v	heq nga kali
v	heq nga qarkullimi
v	heq plehrat
v	heq qafe
v	hetoj
v	hibrid
v	hibridizim
v	hidhem
v	hidhem brenda
v	hingëllimë
v	hipi
v	hipotezë
v	holloj
v	hov
v	huadhënie
v	humbas
v	humbas energji
v	humbje
v	hump
v	hutoj
v	hyrje
v	i acartë
v	i barabarte
v	i bërë mirë
v	i dallgëzuar
v	i dredhur
v	i fiksuar mirë
v	i freskët
v	i gatshëm
v	i heq të drejtë
v	i hollë
v	i jap energji
v	i jap fund
v	i jap më shpejt
v	i jap shtysë
v	i jap trajtë
v	i jap të përzier
v	i keqësuar
v	i kushtoj vëmendje
v	i lejoj vetes
v	i lirë
v	i lë në mirëbesim
v	i lëmuar
v	i lëshuar
v	i marr me forcë
v	i mbyllur
v	i ngarkuar
v	i nxjerr zorrët
v	i pastër
v	i plas shpirtin
v	i pres kokën
v	i përkas dikujt
v	i përshtatshëm
v	i rraskapitur
v	i saktë
v	i sheshtë
v	i shkoj pas qejfit
v	i skalitur
v	i takon
v	i tejdukshëm
v	i tensionuar
v	i thatë
v	i topitur
v	i valëzuar
v	i zgjuar ( nga gjumi)
v	i zënë
v	i zënë me punë
v	ia bë zakon
v	ia dal
v	ia dal mbanë
v	ia dalë mbanë
v	ia dorëzoj
v	ia hedh
v	ia kaloj
v	ia ngul sytë
v	ia nënshtroj rregullave
v	ia sjell në majë të hundës
v	identifikoj
v	iki
v	iki fshehurazi
v	iki me vrap
v	iki vjedhurazi
v	ikje
v	ikën
v	ilustroj
v	imagjinoj
v	imitoj
v	improvizoj
v	inat
v	inatos
v	inatosem
v	influencë
v	informoj
v	injoroj
v	inkurajoj
v	insistoj
v	instaloj
v	instruktoj
v	interesim
v	interesohem
v	interpretoj
v	interpreton
v	investigoj
v	investoj
v	irritim
v	irritohem
v	irritoj
v	jam
v	jam i etur
v	jam i mendimit
v	jam ne gjendje
v	jam në borxh
v	jap
v	jap falenderime
v	jap formë
v	jap hua
v	jap me qira
v	jap mësim
v	jap rryshfet
v	jap sinjal
v	jap urdhër
v	jashtëshkruaj
v	jazz
v	jehon
v	jep
v	jetoj
v	jetoj sipas parimeve
v	joshje
v	justifikoj
v	ka të bëj
v	kacafytje
v	kacavirrem
v	kafshim
v	kafshoj
v	kalim
v	kalkuloj
v	kallëp
v	kallëzoj
v	kaloj
v	kaloj nëpër
v	kaloj përmes
v	kalon
v	kam
v	kam idenë se
v	kam mall
v	kam ndër mend
v	kam në mendje
v	kam para sysh
v	kampion
v	kanakar
v	kanal
v	kanaçe
v	kanoset
v	kap
v	kapardisje
v	kapem
v	kapem pas
v	kapis
v	kapitulloj
v	kapje
v	kapsit sytë
v	kapërcim
v	karakteristike
v	karakterizoj
v	kasaphanë
v	kasolle
v	kategorizoj
v	katranosje
v	kaçurrel
v	keqardhje
v	keqinformoj
v	keqinterpretoj
v	keqësim
v	keqësohem
v	keqësoj
v	klasifikoj
v	klikosje
v	know
v	kodoj
v	kohë
v	kokosh
v	komandim
v	kombinoj
v	kompakt
v	kompesim
v	kompesoj
v	kompletoj
v	kompozoj
v	komunikim
v	komunikoj
v	koncentroj
v	konceptoj
v	konceptual
v	konfirmoj
v	konfuz
v	konkludoj
v	konkretizoj
v	konkurroj
v	konservoj
v	konsfikim
v	konsideroj
v	konspektoj
v	konstatoj
v	konsultoj
v	konsumoj
v	kontakt
v	kontestoj
v	kontradikt
v	kontraktohem
v	kontraktoj
v	kontriboj
v	kontroll
v	kontrolloj
v	konturë
v	konvertoj
v	koordinoj
v	kopje
v	kopjoj
v	korr
v	korrespondon
v	korrigjoj
v	korruptoj
v	kosit
v	kotësi
v	krah
v	krahasim
v	krahasoj
v	krekosje
v	kremtoj
v	kridhem
v	krijim
v	krijoj
v	krijoj gojarisht
v	kriptoj
v	kristalizoj
v	kronometroj
v	kruajre
v	kryej
v	kryhen
v	kryqëzoj
v	kthehem
v	kthehem nga
v	kthej
v	kthej faqe
v	kthej mbrapa
v	kthesë
v	kthim me shkëmbim
v	kthim parash
v	kthjellohem
v	kthjellët
v	kualifikim
v	kufi
v	kufizoj
v	kuis
v	kujdes
v	kujdes estetik
v	kujdesem
v	kujdesje
v	kujtoj
v	kulloj
v	kultivoj
v	kumbon
v	kundërshtoj
v	kundërveproj
v	kuptoj
v	kuptosh
v	kuqëloj
v	kurajoj
v	kurth
v	kushtoj
v	kushton sa
v	kuti teneqeje
v	kutërbon
v	kuvertë
v	kyç
v	këmbej
v	këmbim
v	këmbëngul
v	kënd
v	këndoj nën zë
v	këpus
v	këputje
v	këqyr
v	këqyr me kujdes
v	kërcas
v	kërcej
v	kërcitje
v	kërcëlloj
v	kërcëllonim
v	kërcënoj
v	kërkes
v	kërkesë
v	kërkim
v	kërkim i ngathët
v	kërkoj
v	kërkoj lëmosh
v	kërkoj të marr vesh
v	kërkëllim
v	këshillohem me
v	këshilloj
v	lahem
v	lahet
v	lajkatoj
v	lajmëroj
v	lajmëtar
v	largim
v	largohem
v	largohem pa rënë në sy
v	largohesh
v	largoj
v	largoj,heq qafe
v	largësi
v	larje
v	lartësi
v	lartësohem
v	lartësoj
v	lavdëroj
v	le
v	ledhatim
v	ledhatoj
v	leh
v	lehtësim
v	lehtësoj
v	lejoj
v	lemeri
v	lende,material
v	lexoj
v	lexoj të dhënat
v	lidh
v	lidh me
v	lidh me fashë
v	lidhem
v	lidhen
v	lidhet me
v	lidhje
v	lie with
v	ligështohem
v	ligështoj
v	limoj
v	lind
v	lindje
v	liroj
v	llafe
v	llastoj
v	llogaris
v	llogaritje
v	llokoçit
v	llomotis
v	llomotitje
v	lodhje
v	loje
v	lokalizoj
v	lotim
v	lotoj
v	love
v	luaj
v	luaj kumar
v	luan
v	lufte
v	luftim
v	luftoj
v	lulëzim
v	lulëzoj
v	lustër
v	lutje
v	luzmë
v	lyej
v	lë
v	lë diku
v	lë gjurmë
v	lë me bar
v	lë me mirëbesim
v	lë mënjanë
v	lë në ngarkim
v	lë pezull
v	lë trashëgim
v	lë të hyj
v	lëkund
v	lëkundje
v	lëkurë gjarpri
v	lëndim
v	lëng barishtesh
v	lënie peng
v	lëshim
v	lëshohem
v	lëshoj
v	lëviz
v	lëviz ngadalë
v	lëviz para mbrapa
v	lëvizje
v	lëvizje e ngadaltë
v	lëvizje e pandërprerë
v	lëvizje e pavullnetshme
v	lëvizje e shpejtë
v	lëvizje përpara
v	lëvizje refleksive
v	make love
v	make out
v	makiazh
v	makinë
v	mallra
v	manipuloj
v	manovër
v	marr
v	marr arratinë
v	marr erë
v	marr hua
v	marr mbrapsht
v	marr me mend
v	marr me qera
v	marr me të mirë
v	marr me vete
v	marr në foto
v	marr në konsideratë
v	marr në telefon
v	marr parasysh
v	marr pjesë
v	marr pjesën
v	marr shërbimin
v	marr si të vërtetë
v	marr vesh
v	marramendje
v	marrëveshje
v	marrëzira
v	marshim
v	martohem
v	mas
v	mas kohën
v	masakroj
v	mashtrim
v	mashtroj
v	mashtrues
v	maskim
v	maskoj
v	mat
v	matje
v	maturohem
v	mbahem
v	mbahem gjallë
v	mbaj
v	mbaj lidhur
v	mbaj me vete
v	mbaj mend
v	mbaj ne kembe
v	mbaj një leksion
v	mbaj nën fre
v	mbaj revole
v	mbaj shoqëri
v	mbaj shënim
v	mbaj të fshehtë
v	mbajtje
v	mbajtëse
v	mban
v	mbante
v	mbaroj
v	mbart
v	mbath
v	mberthej
v	mbetem
v	mbi tokë
v	mbijetoj
v	mbitendosje
v	mbiujës
v	mbizotëroj
v	mbjell
v	mbledh
v	mblidhem
v	mblidhemi bashkë
v	mblidhen
v	mbllaçit
v	mbroj
v	mbulesë
v	mbulim
v	mbuloj
v	mbuluar me mjegull
v	mburr
v	mbush
v	mbush me ajër
v	mbush me gëzim
v	mbush mendjen
v	mbush mëndjen
v	mbush plot
v	mbushje
v	mbyll
v	mbyll brenda
v	mbyt
v	mbytem
v	mbërthej
v	mbërthej me dhëmbë
v	mbështes
v	mbështetem
v	mbështetje
v	mbështetës
v	mbështjell
v	mbështjellë
v	meditoj
v	mendje
v	mendo
v	mendoj
v	mendoj për
v	mendoj thellë
v	meritoj
v	merr
v	merr flakë
v	merr fund
v	merr zjarr
v	metro
v	minierë
v	minimizoj
v	miratim
v	miratoj
v	mitë
v	mizëri
v	mjafton
v	mjaftueshme
v	mjegullirë
v	mobilim
v	model
v	modifikoj
v	mohoj
v	mos kapje
v	mospërputhje mendimesh
v	motoçikletë
v	mpihem
v	mpiks
v	mufatet
v	muhabet
v	mundim
v	mundohem
v	mundoj
v	mundësi
v	mungesë
v	murmurij
v	murmurimë
v	murmuritje
v	më kap veshi
v	më mirë
v	më shkon
v	më vete
v	mënjanohem
v	mënjanoj
v	mënjanë,bej mënjanë
v	mënyrë të ecuri
v	mërzit
v	mësohem
v	mësoj
v	ndahen
v	ndahet
v	ndaj
v	ndaj me masë
v	ndaj me vijë
v	ndaj mënjanë
v	ndaj në pjesë
v	ndajshtesë
v	ndal
v	ndalem
v	ndalesë
v	ndalim
v	ndaloj
v	ndarje
v	ndenjur
v	ndenjëse
v	nderoj
v	ndesh
v	ndeshem
v	ndeshem me
v	ndez
v	ndihme
v	ndihmoj
v	ndihmon
v	ndihmës
v	ndikim
v	ndikoj
v	ndikon
v	ndjek
v	ndjekje
v	ndjenja
v	ndodh
v	ndodhem
v	ndodhen
v	ndreq
v	ndriçim
v	ndriçoj
v	ndriçon
v	ndryshim
v	ndryshim i integruar
v	ndryshim sjellje
v	ndryshim vendi
v	ndryshoj
v	ndryshoj formë
v	ndryshoj formën
v	ndryshoj gjendje
v	ndryshoj madhësinë
v	ndryshoj pamjen e jashtme
v	ndryshoj trajtë
v	ndyj
v	ndërmarr
v	ndërpres
v	ndërrim i puplave
v	ndërrohem
v	ndërroj
v	ndërroj drejtim
v	ndërron qimen
v	ndërtesë
v	ndërthur
v	ndërtoj
v	ndëshkoj
v	nervozizëm
v	nervozoj
v	neutralizoj
v	nevoje
v	ngacmim
v	ngacmoj
v	ngadalësoj
v	ngarkesë
v	ngarkoj
v	ngas
v	ngathtësi
v	ngazëllehem
v	ngazëllej
v	ngjaj
v	ngjall
v	ngjallem
v	ngjarje me rrezik
v	ngjesh
v	ngjeshje
v	ngjet
v	ngjis
v	ngjit
v	ngjitem
v	ngjitem pas
v	ngjitet
v	ngjitje
v	ngjyrë
v	ngre
v	ngre humorin
v	ngre moralin
v	ngre në pozitë
v	ngre në qiell
v	ngricë
v	ngrihem
v	ngrihet
v	ngrij
v	ngritje
v	ngrohem
v	ngrohtë
v	ngul këmbë
v	ngulit
v	ngulmoj
v	ngurroj
v	ngurtësoj
v	ngushtohem
v	ngushtoj
v	ngut
v	ngutem
v	nis
v	nis muhabetin
v	nisem
v	nisem para
v	nisje
v	njehsoj
v	njoftoj
v	njoftoj paraprakisht
v	njoh
v	një shikim vjedhurazi
v	njëmendësoj
v	njëri i përkëdhelur
v	njëtrajtshmëri
v	normë
v	notoj
v	nuancë
v	nuhas
v	nuhatje
v	nuk i lë trashëgim
v	nuk lëshoj
v	nuk pranoj
v	nuk tundem
v	nuk vë re
v	numër
v	numëroj
v	nxeh
v	nxehtësi
v	nxis
v	nxit
v	nxitje
v	nxitoj
v	nxjerr
v	nxjerr frymë
v	nxjerr jashtë
v	nxjerr koncentrat
v	nxjerr nga vendi
v	nxjerr në pah
v	nxjerr në shesh
v	nxjerr para nga xhepi
v	nxjerr përfundime
v	nxjerr përjashta
v	nxjerr të brendshmet
v	nxjerr të pafajshëm
v	nxjerr zë
v	nyje
v	në dukje
v	nënkuptoj
v	nënkupton
v	nënshtrohem
v	nënvizoj
v	nënvleftësoj
v	objektiv
v	ofendoj
v	ofroj
v	operacion
v	operoj
v	organizim
v	organizoj
v	organizëm
v	orientim
v	orientoj
v	orvatje
v	orë
v	oshëtin
v	pagesë
v	pagim
v	paguaj
v	paguaj plotësisht
v	paguan për
v	pagëzim
v	pagëzoj
v	pajis
v	pajis me
v	pajtohem
v	pajtoj
v	pakesoj
v	paketoj
v	pakësim
v	pakësoj
v	pallavra
v	palëvizshmëri
v	pamjaftueshmëri
v	pamje
v	panik
v	paqësoj
v	paracaktoj
v	parakaloj
v	paralajmëroj
v	parandaloj
v	paraprij
v	paraqes
v	paraqitje e jashtme
v	parashikoj
v	parathem
v	parathënie
v	park
v	parkim
v	parregullsi
v	pasoj
v	pasqyrim emocionesh
v	pasqyrim ndjenjash
v	pastrim
v	pastroj
v	pastërti
v	pedalon
v	pelltum
v	pendim
v	pendohem
v	pengesë
v	pengoj
v	perfeksionoj
v	perfekte
v	pergjigjem
v	periudhë
v	perngjaj
v	perputhem
v	pershtatem
v	peshe,ngarkesë
v	pezulloj nga puna
v	pi
v	pickim
v	pije
v	pije alkoolike
v	piketoj
v	pikoj
v	pikturoj
v	pikturoj me ngjyra të ndezura
v	pikturë
v	pikëllohem
v	pilotoj
v	piqem
v	pispillos
v	pjekje
v	pjekuri
v	pjell
v	pjerrje
v	pjerrësi
v	pjese
v	pjesë
v	pjesëtoj
v	planifikoj
v	plasje
v	pleksem
v	pllenim
v	plotësoj
v	pluskues
v	pohoj
v	populloj
v	posedoj
v	poshtëroj
v	postoj
v	pozicion
v	pozicion vertikal
v	pozicionoj
v	pozitë shoqërorë
v	praktikoj
v	pranim
v	pranoj
v	prapsem
v	prehem
v	prejardhje
v	prek
v	prekje
v	premtim
v	premtoj
v	prerje
v	pres
v	pres ftohtë
v	pres një rripë
v	pres në copa
v	pretendoj
v	prezantoj
v	prish
v	prish kot
v	prishem
v	prishje
v	pritje
v	pritë
v	procedo
v	prodhim
v	prodhim nga lënda e parë
v	prodhoj
v	progres
v	prononcoj
v	propozoj
v	protestë
v	prove
v	provoj
v	provokoj
v	provë
v	proçedoj
v	publikim
v	publikoj
v	pulsim
v	pulsë
v	pune
v	punoj
v	punoj rëndshëm
v	punë
v	punë e dobët
v	punë e rëndë
v	purifikoj
v	pushim
v	pushoj
v	pushoj nga puna
v	pushtim
v	pushtoj
v	pyes
v	pyes veten
v	pëlcas
v	pëlcitje
v	pëlqej
v	pëlqim
v	përball
v	përballoj
v	përbëj
v	përcaktoj
v	përcaktoj qartë
v	përcaktoj sasinë
v	përcëlloj
v	përdor
v	përdore
v	përdredh
v	përdredhje
v	përfaqësoj
v	përforcoj
v	përfshij
v	përfshij, angazhoj
v	përfundoj
v	përfytyroj
v	përgatis
v	përgatit
v	përgatitem
v	përgjegjësi
v	përgjigjem
v	përgjoj
v	përgënjeshtroj
v	përhap
v	përhapem
v	përhapje
v	përjashtoj
